FIPS,county_name,county,month,day,year,population,primary_point
19161,Sac County,Sac,7,1,1993,12152,POINT (-95.1053946 42.3862604)
19033,Cerro Gordo County,Cerro Gordo,7,1,1993,47060,POINT (-93.2608184 43.0815577)
19121,Madison County,Madison,7,1,1993,12736,POINT (-94.0155619 41.3307142)
19071,Fremont County,Fremont,7,1,1993,8242,POINT (-95.6046765 40.7455892)
19063,Emmet County,Emmet,7,1,1993,11722,POINT (-94.6784803 43.3780225)
19013,Black Hawk County,Black Hawk,7,1,1993,126142,POINT (-92.3088197 42.4700957)
19153,Polk County,Polk,7,1,1993,339643,POINT (-93.5735335 41.6855048)
19061,Dubuque County,Dubuque,7,1,1993,87672,POINT (-90.8824564 42.468832)
19035,Cherokee County,Cherokee,7,1,1993,13978,POINT (-95.6238055 42.7356226)
19145,Page County,Page,7,1,1993,16678,POINT (-95.1501747 40.7391444)
19087,Henry County,Henry,7,1,1993,19641,POINT (-91.5445241 40.9879383)
19005,Allamakee County,Allamakee,7,1,1993,14123,POINT (-91.3780923 43.2842838)
19043,Clayton County,Clayton,7,1,1993,18813,POINT (-91.3414328 42.8447493)
19041,Clay County,Clay,7,1,1993,17766,POINT (-95.1509194 43.0825804)
19039,Clarke County,Clarke,7,1,1993,8496,POINT (-93.7851579 41.0290323)
19133,Monona County,Monona,7,1,1993,10045,POINT (-95.9599235 42.0516663)
19081,Hancock County,Hancock,7,1,1993,12391,POINT (-93.7342723 43.0818861)
19155,Pottawattamie County,Pottawattamie,7,1,1993,83507,POINT (-95.5423935 41.3366123)
19097,Jackson County,Jackson,7,1,1993,20106,POINT (-90.5742294 42.1717426)
19095,Iowa County,Iowa,7,1,1993,14750,POINT (-92.065524 41.6863229)
19031,Cedar County,Cedar,7,1,1993,17703,POINT (-91.1324125 41.7723207)
19149,Plymouth County,Plymouth,7,1,1993,23713,POINT (-96.2140431 42.7378346)
19021,Buena Vista County,Buena Vista,7,1,1993,20299,POINT (-95.151149 42.7354936)
19007,Appanoose County,Appanoose,7,1,1993,13865,POINT (-92.8686104 40.7431635)
19011,Benton County,Benton,7,1,1993,22712,POINT (-92.0656912 42.0801864)
19075,Grundy County,Grundy,7,1,1993,12081,POINT (-92.7914177 42.4018651)
19001,Adair County,Adair,7,1,1993,8441,POINT (-94.4709413 41.3307464)
19065,Fayette County,Fayette,7,1,1993,22082,POINT (-91.8443207 42.8625919)
19173,Taylor County,Taylor,7,1,1993,7024,POINT (-94.6964148 40.7374324)
19159,Ringgold County,Ringgold,7,1,1993,5414,POINT (-94.2439719 40.7352023)
19089,Howard County,Howard,7,1,1993,9977,POINT (-92.3171989 43.3567673)
19025,Calhoun County,Calhoun,7,1,1993,11503,POINT (-94.6404136 42.3851848)
19015,Boone County,Boone,7,1,1993,25259,POINT (-93.931671 42.0365493)
19131,Mitchell County,Mitchell,7,1,1993,10799,POINT (-92.7890315 43.3564124)
19101,Jefferson County,Jefferson,7,1,1993,16364,POINT (-91.9488774 41.0317596)
19139,Muscatine County,Muscatine,7,1,1993,40831,POINT (-91.1127562 41.4839221)
19069,Franklin County,Franklin,7,1,1993,11179,POINT (-93.262473 42.7325458)
19175,Union County,Union,7,1,1993,12503,POINT (-94.2423792 41.0277304)
19147,Palo Alto County,Palo Alto,7,1,1993,10561,POINT (-94.6781371 43.0820643)
19117,Lucas County,Lucas,7,1,1993,9132,POINT (-93.3277207 41.0293738)
19123,Mahaska County,Mahaska,7,1,1993,21613,POINT (-92.6409094 41.3352035)
19083,Hardin County,Hardin,7,1,1993,18937,POINT (-93.2404025 42.3838803)
19059,Dickinson County,Dickinson,7,1,1993,15245,POINT (-95.1508301 43.3779848)
19045,Clinton County,Clinton,7,1,1993,51405,POINT (-90.5319724 41.8980358)
19009,Audubon County,Audubon,7,1,1993,7141,POINT (-94.9058222 41.6845893)
19073,Greene County,Greene,7,1,1993,10187,POINT (-94.3968356 42.0362394)
19191,Winneshiek County,Winneshiek,7,1,1993,21051,POINT (-91.8437074 43.2906746)
19127,Marshall County,Marshall,7,1,1993,37907,POINT (-92.9987706 42.0358499)
19017,Bremer County,Bremer,7,1,1993,23038,POINT (-92.3180548 42.7745873)
19181,Warren County,Warren,7,1,1993,37150,POINT (-93.5613594 41.3343735)
19053,Decatur County,Decatur,7,1,1993,8219,POINT (-93.7862815 40.7376827)
19193,Woodbury County,Woodbury,7,1,1993,100442,POINT (-96.0447673 42.3897169)
19107,Keokuk County,Keokuk,7,1,1993,11592,POINT (-92.1786426 41.336465)
19165,Shelby County,Shelby,7,1,1993,13318,POINT (-95.3102113 41.6850926)
19151,Pocahontas County,Pocahontas,7,1,1993,9312,POINT (-94.6787466 42.7341351)
19077,Guthrie County,Guthrie,7,1,1993,11125,POINT (-94.501055 41.6837548)
19135,Monroe County,Monroe,7,1,1993,8209,POINT (-92.8689877 41.0297826)
19141,Obrien County,Obrien,7,1,1993,15638,POINT (-95.6248784 43.0837527)
19195,Worth County,Worth,7,1,1993,7930,POINT (-93.2608476 43.3773984)
19067,Floyd County,Floyd,7,1,1993,17118,POINT (-92.7890033 43.0599208)
19189,Winnebago County,Winnebago,7,1,1993,11850,POINT (-93.7341955 43.3775678)
19051,Davis County,Davis,7,1,1993,8326,POINT (-92.4097173 40.7476891)
19079,Hamilton County,Hamilton,7,1,1993,16229,POINT (-93.7068085 42.3837722)
19137,Montgomery County,Montgomery,7,1,1993,11916,POINT (-95.1563758 41.03014)
19047,Crawford County,Crawford,7,1,1993,16791,POINT (-95.3819678 42.0372125)
19135,Monroe County,Monroe,7,1,1994,8175,POINT (-92.8689877 41.0297826)
19131,Mitchell County,Mitchell,7,1,1994,10947,POINT (-92.7890315 43.3564124)
19073,Greene County,Greene,7,1,1994,10280,POINT (-94.3968356 42.0362394)
19009,Audubon County,Audubon,7,1,1994,7038,POINT (-94.9058222 41.6845893)
19197,Wright County,Wright,7,1,1994,14348,POINT (-93.7351465 42.7331189)
19063,Emmet County,Emmet,7,1,1994,11568,POINT (-94.6784803 43.3780225)
19163,Scott County,Scott,7,1,1994,155375,POINT (-90.6232428 41.6370978)
19053,Decatur County,Decatur,7,1,1994,8163,POINT (-93.7862815 40.7376827)
19191,Winneshiek County,Winneshiek,7,1,1994,21113,POINT (-91.8437074 43.2906746)
19127,Marshall County,Marshall,7,1,1994,38094,POINT (-92.9987706 42.0358499)
19033,Cerro Gordo County,Cerro Gordo,7,1,1994,46904,POINT (-93.2608184 43.0815577)
19117,Lucas County,Lucas,7,1,1994,9181,POINT (-93.3277207 41.0293738)
19119,Lyon County,Lyon,7,1,1994,11890,POINT (-96.2102924 43.380497)
19193,Woodbury County,Woodbury,7,1,1994,101640,POINT (-96.0447673 42.3897169)
19003,Adams County,Adams,7,1,1994,4634,POINT (-94.6991849 41.0289839)
19121,Madison County,Madison,7,1,1994,12808,POINT (-94.0155619 41.3307142)
19077,Guthrie County,Guthrie,7,1,1994,11123,POINT (-94.501055 41.6837548)
19091,Humboldt County,Humboldt,7,1,1994,10517,POINT (-94.2071868 42.7764686)
19005,Allamakee County,Allamakee,7,1,1994,14231,POINT (-91.3780923 43.2842838)
19189,Winnebago County,Winnebago,7,1,1994,11757,POINT (-93.7341955 43.3775678)
19061,Dubuque County,Dubuque,7,1,1994,88261,POINT (-90.8824564 42.468832)
19115,Louisa County,Louisa,7,1,1994,11822,POINT (-91.2596184 41.2185073)
19153,Polk County,Polk,7,1,1994,345143,POINT (-93.5735335 41.6855048)
19051,Davis County,Davis,7,1,1994,8398,POINT (-92.4097173 40.7476891)
19125,Marion County,Marion,7,1,1994,30515,POINT (-93.0994367 41.3344515)
19183,Washington County,Washington,7,1,1994,20098,POINT (-91.7178676 41.335591)
19169,Story County,Story,7,1,1994,76008,POINT (-93.4650448 42.0362415)
19041,Clay County,Clay,7,1,1994,17700,POINT (-95.1509194 43.0825804)
19035,Cherokee County,Cherokee,7,1,1994,13912,POINT (-95.6238055 42.7356226)
19111,Lee County,Lee,7,1,1994,38901,POINT (-91.479264 40.6419764)
19097,Jackson County,Jackson,7,1,1994,20165,POINT (-90.5742294 42.1717426)
19185,Wayne County,Wayne,7,1,1994,7043,POINT (-93.3273639 40.7394702)
19067,Floyd County,Floyd,7,1,1994,17060,POINT (-92.7890033 43.0599208)
19039,Clarke County,Clarke,7,1,1994,8549,POINT (-93.7851579 41.0290323)
19105,Jones County,Jones,7,1,1994,19939,POINT (-91.1314352 42.1212397)
19109,Kossuth County,Kossuth,7,1,1994,17983,POINT (-94.2067199 43.20413)
19011,Benton County,Benton,7,1,1994,23223,POINT (-92.0656912 42.0801864)
19025,Calhoun County,Calhoun,7,1,1994,11478,POINT (-94.6404136 42.3851848)
19019,Buchanan County,Buchanan,7,1,1994,21091,POINT (-91.8378392 42.4707777)
19103,Johnson County,Johnson,7,1,1994,100939,POINT (-91.5880849 41.6715511)
19173,Taylor County,Taylor,7,1,1994,7024,POINT (-94.6964148 40.7374324)
19093,Ida County,Ida,7,1,1994,8321,POINT (-95.5134962 42.3868747)
19175,Union County,Union,7,1,1994,12482,POINT (-94.2423792 41.0277304)
19177,Van Buren County,Van Buren,7,1,1994,7725,POINT (-91.9499871 40.7532294)
19049,Dallas County,Dallas,7,1,1994,32262,POINT (-94.0397374 41.6848862)
19101,Jefferson County,Jefferson,7,1,1994,16559,POINT (-91.9488774 41.0317596)
19159,Ringgold County,Ringgold,7,1,1994,5405,POINT (-94.2439719 40.7352023)
19069,Franklin County,Franklin,7,1,1994,11252,POINT (-93.262473 42.7325458)
19029,Cass County,Cass,7,1,1994,15090,POINT (-94.9278266 41.3314876)
19167,Sioux County,Sioux,7,1,1994,30965,POINT (-96.1778827 43.0826174)
19043,Clayton County,Clayton,7,1,1994,18909,POINT (-91.3414328 42.8447493)
19037,Chickasaw County,Chickasaw,7,1,1994,13238,POINT (-92.3176637 43.0600414)
19045,Clinton County,Clinton,7,1,1994,51489,POINT (-90.5319724 41.8980358)
19017,Bremer County,Bremer,7,1,1994,23157,POINT (-92.3180548 42.7745873)
19181,Warren County,Warren,7,1,1994,37769,POINT (-93.5613594 41.3343735)
19107,Keokuk County,Keokuk,7,1,1994,11600,POINT (-92.1786426 41.336465)
19013,Black Hawk County,Black Hawk,7,1,1994,126976,POINT (-92.3088197 42.4700957)
19141,Obrien County,Obrien,7,1,1994,15635,POINT (-95.6248784 43.0837527)
19165,Shelby County,Shelby,7,1,1994,13295,POINT (-95.3102113 41.6850926)
19179,Wapello County,Wapello,7,1,1994,36272,POINT (-92.4094499 41.0305845)
19161,Sac County,Sac,7,1,1994,12036,POINT (-95.1053946 42.3862604)
19047,Crawford County,Crawford,7,1,1994,16683,POINT (-95.3819678 42.0372125)
19079,Hamilton County,Hamilton,7,1,1994,16188,POINT (-93.7068085 42.3837722)
19145,Page County,Page,7,1,1994,16652,POINT (-95.1501747 40.7391444)
19071,Fremont County,Fremont,7,1,1994,8217,POINT (-95.6046765 40.7455892)
19007,Appanoose County,Appanoose,7,1,1994,13903,POINT (-92.8686104 40.7431635)
19137,Montgomery County,Montgomery,7,1,1994,12053,POINT (-95.1563758 41.03014)
19151,Pocahontas County,Pocahontas,7,1,1994,9167,POINT (-94.6787466 42.7341351)
19123,Mahaska County,Mahaska,7,1,1994,21798,POINT (-92.6409094 41.3352035)
19087,Henry County,Henry,7,1,1994,19634,POINT (-91.5445241 40.9879383)
19059,Dickinson County,Dickinson,7,1,1994,15389,POINT (-95.1508301 43.3779848)
19055,Delaware County,Delaware,7,1,1994,18269,POINT (-91.3673502 42.471211)
19095,Iowa County,Iowa,7,1,1994,14857,POINT (-92.065524 41.6863229)
19113,Linn County,Linn,7,1,1994,176786,POINT (-91.5989646 42.0789478)
19133,Monona County,Monona,7,1,1994,10070,POINT (-95.9599235 42.0516663)
19081,Hancock County,Hancock,7,1,1994,12170,POINT (-93.7342723 43.0818861)
19139,Muscatine County,Muscatine,7,1,1994,41192,POINT (-91.1127562 41.4839221)
19031,Cedar County,Cedar,7,1,1994,17551,POINT (-91.1324125 41.7723207)
19075,Grundy County,Grundy,7,1,1994,12071,POINT (-92.7914177 42.4018651)
19149,Plymouth County,Plymouth,7,1,1994,23944,POINT (-96.2140431 42.7378346)
19023,Butler County,Butler,7,1,1994,15578,POINT (-92.7901934 42.7315661)
19195,Worth County,Worth,7,1,1994,8031,POINT (-93.2608476 43.3773984)
19021,Buena Vista County,Buena Vista,7,1,1994,20578,POINT (-95.151149 42.7354936)
19015,Boone County,Boone,7,1,1994,25133,POINT (-93.931671 42.0365493)
19129,Mills County,Mills,7,1,1994,13275,POINT (-95.6213267 41.0334523)
19157,Poweshiek County,Poweshiek,7,1,1994,18884,POINT (-92.5314684 41.6864422)
19187,Webster County,Webster,7,1,1994,40137,POINT (-94.1817881 42.4279662)
19083,Hardin County,Hardin,7,1,1994,18822,POINT (-93.2404025 42.3838803)
19001,Adair County,Adair,7,1,1994,8483,POINT (-94.4709413 41.3307464)
19143,Osceola County,Osceola,7,1,1994,7239,POINT (-95.6236852 43.3785704)
19171,Tama County,Tama,7,1,1994,17728,POINT (-92.5325425 42.0798117)
19099,Jasper County,Jasper,7,1,1994,35136,POINT (-93.053765 41.6860394)
19085,Harrison County,Harrison,7,1,1994,14895,POINT (-95.8169209 41.6828528)
19089,Howard County,Howard,7,1,1994,10008,POINT (-92.3171989 43.3567673)
19147,Palo Alto County,Palo Alto,7,1,1994,10506,POINT (-94.6781371 43.0820643)
19027,Carroll County,Carroll,7,1,1994,21634,POINT (-94.8605593 42.0362382)
19155,Pottawattamie County,Pottawattamie,7,1,1994,83643,POINT (-95.5423935 41.3366123)
19065,Fayette County,Fayette,7,1,1994,22089,POINT (-91.8443207 42.8625919)
19057,Des Moines County,Des Moines,7,1,1994,43104,POINT (-91.1814707 40.9231829)
19139,Muscatine County,Muscatine,7,1,1995,41246,POINT (-91.1127562 41.4839221)
19149,Plymouth County,Plymouth,7,1,1995,24256,POINT (-96.2140431 42.7378346)
19001,Adair County,Adair,7,1,1995,8380,POINT (-94.4709413 41.3307464)
19059,Dickinson County,Dickinson,7,1,1995,15414,POINT (-95.1508301 43.3779848)
19065,Fayette County,Fayette,7,1,1995,22129,POINT (-91.8443207 42.8625919)
19067,Floyd County,Floyd,7,1,1995,17062,POINT (-92.7890033 43.0599208)
19195,Worth County,Worth,7,1,1995,7924,POINT (-93.2608476 43.3773984)
19039,Clarke County,Clarke,7,1,1995,8429,POINT (-93.7851579 41.0290323)
19133,Monona County,Monona,7,1,1995,10092,POINT (-95.9599235 42.0516663)
19075,Grundy County,Grundy,7,1,1995,12152,POINT (-92.7914177 42.4018651)
19153,Polk County,Polk,7,1,1995,349349,POINT (-93.5735335 41.6855048)
19141,Obrien County,Obrien,7,1,1995,15646,POINT (-95.6248784 43.0837527)
19031,Cedar County,Cedar,7,1,1995,17566,POINT (-91.1324125 41.7723207)
19121,Madison County,Madison,7,1,1995,12949,POINT (-94.0155619 41.3307142)
19025,Calhoun County,Calhoun,7,1,1995,11630,POINT (-94.6404136 42.3851848)
19101,Jefferson County,Jefferson,7,1,1995,16563,POINT (-91.9488774 41.0317596)
19069,Franklin County,Franklin,7,1,1995,11045,POINT (-93.262473 42.7325458)
19011,Benton County,Benton,7,1,1995,23552,POINT (-92.0656912 42.0801864)
19175,Union County,Union,7,1,1995,12352,POINT (-94.2423792 41.0277304)
19097,Jackson County,Jackson,7,1,1995,20262,POINT (-90.5742294 42.1717426)
19015,Boone County,Boone,7,1,1995,25161,POINT (-93.931671 42.0365493)
19159,Ringgold County,Ringgold,7,1,1995,5378,POINT (-94.2439719 40.7352023)
19173,Taylor County,Taylor,7,1,1995,7048,POINT (-94.6964148 40.7374324)
19083,Hardin County,Hardin,7,1,1995,18941,POINT (-93.2404025 42.3838803)
19155,Pottawattamie County,Pottawattamie,7,1,1995,83540,POINT (-95.5423935 41.3366123)
19009,Audubon County,Audubon,7,1,1995,6992,POINT (-94.9058222 41.6845893)
19137,Montgomery County,Montgomery,7,1,1995,11992,POINT (-95.1563758 41.03014)
19073,Greene County,Greene,7,1,1995,10255,POINT (-94.3968356 42.0362394)
19191,Winneshiek County,Winneshiek,7,1,1995,21129,POINT (-91.8437074 43.2906746)
19117,Lucas County,Lucas,7,1,1995,9184,POINT (-93.3277207 41.0293738)
19151,Pocahontas County,Pocahontas,7,1,1995,9140,POINT (-94.6787466 42.7341351)
19131,Mitchell County,Mitchell,7,1,1995,10974,POINT (-92.7890315 43.3564124)
19045,Clinton County,Clinton,7,1,1995,51320,POINT (-90.5319724 41.8980358)
19053,Decatur County,Decatur,7,1,1995,8290,POINT (-93.7862815 40.7376827)
19127,Marshall County,Marshall,7,1,1995,38526,POINT (-92.9987706 42.0358499)
19057,Des Moines County,Des Moines,7,1,1995,43112,POINT (-91.1814707 40.9231829)
19107,Keokuk County,Keokuk,7,1,1995,11490,POINT (-92.1786426 41.336465)
19111,Lee County,Lee,7,1,1995,38965,POINT (-91.479264 40.6419764)
19047,Crawford County,Crawford,7,1,1995,16715,POINT (-95.3819678 42.0372125)
19185,Wayne County,Wayne,7,1,1995,6974,POINT (-93.3273639 40.7394702)
19017,Bremer County,Bremer,7,1,1995,23098,POINT (-92.3180548 42.7745873)
19179,Wapello County,Wapello,7,1,1995,36265,POINT (-92.4094499 41.0305845)
19189,Winnebago County,Winnebago,7,1,1995,11794,POINT (-93.7341955 43.3775678)
19115,Louisa County,Louisa,7,1,1995,11850,POINT (-91.2596184 41.2185073)
19123,Mahaska County,Mahaska,7,1,1995,21908,POINT (-92.6409094 41.3352035)
19181,Warren County,Warren,7,1,1995,38198,POINT (-93.5613594 41.3343735)
19051,Davis County,Davis,7,1,1995,8452,POINT (-92.4097173 40.7476891)
19165,Shelby County,Shelby,7,1,1995,13278,POINT (-95.3102113 41.6850926)
19041,Clay County,Clay,7,1,1995,17696,POINT (-95.1509194 43.0825804)
19079,Hamilton County,Hamilton,7,1,1995,16233,POINT (-93.7068085 42.3837722)
19183,Washington County,Washington,7,1,1995,20039,POINT (-91.7178676 41.335591)
19109,Kossuth County,Kossuth,7,1,1995,17950,POINT (-94.2067199 43.20413)
19055,Delaware County,Delaware,7,1,1995,18322,POINT (-91.3673502 42.471211)
19023,Butler County,Butler,7,1,1995,15578,POINT (-92.7901934 42.7315661)
19177,Van Buren County,Van Buren,7,1,1995,7686,POINT (-91.9499871 40.7532294)
19129,Mills County,Mills,7,1,1995,13446,POINT (-95.6213267 41.0334523)
19035,Cherokee County,Cherokee,7,1,1995,13882,POINT (-95.6238055 42.7356226)
19049,Dallas County,Dallas,7,1,1995,33036,POINT (-94.0397374 41.6848862)
19125,Marion County,Marion,7,1,1995,30805,POINT (-93.0994367 41.3344515)
19027,Carroll County,Carroll,7,1,1995,21525,POINT (-94.8605593 42.0362382)
19157,Poweshiek County,Poweshiek,7,1,1995,18999,POINT (-92.5314684 41.6864422)
19029,Cass County,Cass,7,1,1995,15168,POINT (-94.9278266 41.3314876)
19143,Osceola County,Osceola,7,1,1995,7217,POINT (-95.6236852 43.3785704)
19103,Johnson County,Johnson,7,1,1995,103045,POINT (-91.5880849 41.6715511)
19099,Jasper County,Jasper,7,1,1995,35342,POINT (-93.053765 41.6860394)
19187,Webster County,Webster,7,1,1995,39780,POINT (-94.1817881 42.4279662)
19113,Linn County,Linn,7,1,1995,179064,POINT (-91.5989646 42.0789478)
19019,Buchanan County,Buchanan,7,1,1995,21230,POINT (-91.8378392 42.4707777)
19167,Sioux County,Sioux,7,1,1995,31352,POINT (-96.1778827 43.0826174)
19085,Harrison County,Harrison,7,1,1995,14993,POINT (-95.8169209 41.6828528)
19093,Ida County,Ida,7,1,1995,8333,POINT (-95.5134962 42.3868747)
19171,Tama County,Tama,7,1,1995,17906,POINT (-92.5325425 42.0798117)
19147,Palo Alto County,Palo Alto,7,1,1995,10511,POINT (-94.6781371 43.0820643)
19063,Emmet County,Emmet,7,1,1995,11501,POINT (-94.6784803 43.3780225)
19043,Clayton County,Clayton,7,1,1995,18886,POINT (-91.3414328 42.8447493)
19081,Hancock County,Hancock,7,1,1995,12073,POINT (-93.7342723 43.0818861)
19161,Sac County,Sac,7,1,1995,12090,POINT (-95.1053946 42.3862604)
19135,Monroe County,Monroe,7,1,1995,8184,POINT (-92.8689877 41.0297826)
19145,Page County,Page,7,1,1995,16784,POINT (-95.1501747 40.7391444)
19003,Adams County,Adams,7,1,1995,4616,POINT (-94.6991849 41.0289839)
19119,Lyon County,Lyon,7,1,1995,11811,POINT (-96.2102924 43.380497)
19089,Howard County,Howard,7,1,1995,9944,POINT (-92.3171989 43.3567673)
19163,Scott County,Scott,7,1,1995,155740,POINT (-90.6232428 41.6370978)
19037,Chickasaw County,Chickasaw,7,1,1995,13287,POINT (-92.3176637 43.0600414)
19091,Humboldt County,Humboldt,7,1,1995,10492,POINT (-94.2071868 42.7764686)
19105,Jones County,Jones,7,1,1995,20095,POINT (-91.1314352 42.1212397)
19033,Cerro Gordo County,Cerro Gordo,7,1,1995,46945,POINT (-93.2608184 43.0815577)
19061,Dubuque County,Dubuque,7,1,1995,88654,POINT (-90.8824564 42.468832)
19193,Woodbury County,Woodbury,7,1,1995,102383,POINT (-96.0447673 42.3897169)
19197,Wright County,Wright,7,1,1995,14470,POINT (-93.7351465 42.7331189)
19071,Fremont County,Fremont,7,1,1995,8259,POINT (-95.6046765 40.7455892)
19087,Henry County,Henry,7,1,1995,19841,POINT (-91.5445241 40.9879383)
19095,Iowa County,Iowa,7,1,1995,14927,POINT (-92.065524 41.6863229)
19013,Black Hawk County,Black Hawk,7,1,1995,127150,POINT (-92.3088197 42.4700957)
19005,Allamakee County,Allamakee,7,1,1995,14248,POINT (-91.3780923 43.2842838)
19007,Appanoose County,Appanoose,7,1,1995,13726,POINT (-92.8686104 40.7431635)
19077,Guthrie County,Guthrie,7,1,1995,11139,POINT (-94.501055 41.6837548)
19021,Buena Vista County,Buena Vista,7,1,1995,20497,POINT (-95.151149 42.7354936)
19169,Story County,Story,7,1,1995,75899,POINT (-93.4650448 42.0362415)
19007,Appanoose County,Appanoose,7,1,1996,13723,POINT (-92.8686104 40.7431635)
19159,Ringgold County,Ringgold,7,1,1996,5382,POINT (-94.2439719 40.7352023)
19081,Hancock County,Hancock,7,1,1996,12148,POINT (-93.7342723 43.0818861)
19087,Henry County,Henry,7,1,1996,20001,POINT (-91.5445241 40.9879383)
